toidINS;sprincp;sprincp.raw;cconac;w;type;idINS
1944111501;30;30;4778C;1;comm;r200N2300200E3888200
1944011512;300;300;4773Z;1;comm;r200N2302400E3888000
1943811498;1200;1200;4764Z;1;comm;r200N2299600E3887600
1943511504;116;116;4751Z;1;comm;r200N2300800E3887000
1943811499;450;450;4778C;1;comm;r200N2299800E3887600
1943511504;40;40;4771Z;1;comm;r200N2300800E3887000
1944411495;84;84;4773Z;1;comm;r200N2299000E3888800
1943911502;94;94;4779Z;1;comm;r200N2300400E3887800
1943611504;30;30;4778C;1;comm;r200N2300800E3887200
1943611504;80;80;4778C;1;comm;r200N2300800E3887200
1942311506;110;110;4775Z;1;comm;r200N2301200E3884600
1942411506;214;214;4752B;1;comm;r200N2301200E3884800
1943911498;106;106;4764Z;1;comm;r200N2299600E3887800
1943911498;269;269;4771Z;1;comm;r200N2299600E3887800
1943911498;185;185;4771Z;1;comm;r200N2299600E3887800
1943911498;170;170;4771Z;1;comm;r200N2299600E3887800
1943911498;38;38;4777Z;1;comm;r200N2299600E3887800
1943911498;627;627;4741Z;1;comm;r200N2299600E3887800
1943911498;49;49;4771Z;1;comm;r200N2299600E3887800
1943911498;126;126;4742Z;1;comm;r200N2299600E3887800
1943911498;84;84;4777Z;1;comm;r200N2299600E3887800
1943911498;88;88;4771Z;1;comm;r200N2299600E3887800
1943911498;36;36;4775Z;1;comm;r200N2299600E3887800
1943911498;88;88;4741Z;1;comm;r200N2299600E3887800
1943911498;71;71;4778C;1;comm;r200N2299600E3887800
1944211518;250;250;4778C;1;comm;r200N2303600E3888400
1943711507;250;250;4776Z;1;comm;r200N2301400E3887400
1943811509;155;155;4754Z;1;comm;r200N2301800E3887600
1943511504;28;28;4778C;1;comm;r200N2300800E3887000
1943711499;1278;1278;4773Z;1;comm;r200N2299800E3887400
1943711499;170;170;4771Z;1;comm;r200N2299800E3887400
1943711498;101;101;4771Z;1;comm;r200N2299600E3887400
1943711498;100;100;4779Z;1;comm;r200N2299600E3887400
1943511504;36;36;4778C;1;comm;r200N2300800E3887000
1942611504;1290;1290;4778C;1;comm;r200N2300800E3885200
1944211515;47;47;4752A;1;comm;r200N2303000E3888400
1944311520;72;72;4771Z;1;comm;r200N2304000E3888600
1944311520;250;250;4759A;1;comm;r200N2304000E3888600
1944311520;59;59;4778C;1;comm;r200N2304000E3888600
1944311520;182;182;4762Z;1;comm;r200N2304000E3888600
1944311520;63;63;4764Z;1;comm;r200N2304000E3888600
1942711505;271;271;4773Z;1;comm;r200N2301000E3885400
1943811498;300;300;4774Z;1;comm;r200N2299600E3887600
1943911510;80;80;4752A;1;comm;r200N2302000E3887800
1943511504;60;60;4771Z;1;comm;r200N2300800E3887000
1943011507;295;295;4773Z;1;comm;r200N2301400E3886000
1943411502;215;215;4779Z;1;comm;r200N2300400E3886800
1944311519;1481;1481;4771Z;1;comm;r200N2303800E3888600
1944311519;268;268;4771Z;1;comm;r200N2303800E3888600
1944311519;521;521;4771Z;1;comm;r200N2303800E3888600
1944311519;242;242;4771Z;1;comm;r200N2303800E3888600
1944311519;79;79;4771Z;1;comm;r200N2303800E3888600
1944311519;855;855;4764Z;1;comm;r200N2303800E3888600
1944311519;827;827;4771Z;1;comm;r200N2303800E3888600
1944311519;576;576;4771Z;1;comm;r200N2303800E3888600
1944311519;238;238;4771Z;1;comm;r200N2303800E3888600
1944311519;253;253;4771Z;1;comm;r200N2303800E3888600
1944311519;803;803;4778C;1;comm;r200N2303800E3888600
1944311519;1623;1623;4778C;1;comm;r200N2303800E3888600
1944311519;167;167;4764Z;1;comm;r200N2303800E3888600
1944311519;243;243;4771Z;1;comm;r200N2303800E3888600
1944311519;197;197;4771Z;1;comm;r200N2303800E3888600
1944311519;40;40;4778C;1;comm;r200N2303800E3888600
1944311519;61;61;4771Z;1;comm;r200N2303800E3888600
1944311519;61;61;4777Z;1;comm;r200N2303800E3888600
1944311519;198;198;4771Z;1;comm;r200N2303800E3888600
1943411503;90;90;4742Z;1;comm;r200N2300600E3886800
1944211519;4532;4532;4752A;1;comm;r200N2303800E3888400
1943711510;25;25;4762Z;1;comm;r200N2302000E3887400
1943811498;174;174;4778A;1;comm;r200N2299600E3887600
1943811498;267;267;4778A;1;comm;r200N2299600E3887600
1943811499;350;350;4778A;1;comm;r200N2299800E3887600
1943511503;50;50;4778A;1;comm;r200N2300600E3887000
1943911498;73;73;4778A;1;comm;r200N2299600E3887800
1943711499;72;72;4778A;1;comm;r200N2299800E3887400
1944311520;96;96;4778A;1;comm;r200N2304000E3888600
1944311520;129;129;4778A;1;comm;r200N2304000E3888600
1944311519;142;142;4778A;1;comm;r200N2303800E3888600
1944311519;544;544;4772A;1;comm;r200N2303800E3888600
1944311519;909;909;4772A;1;comm;r200N2303800E3888600
1981511203;75;75;4773Z;1;comm;r200N2240600E3963000
1981711205;60;60;4742Z;1;comm;r200N2241000E3963400
1981711205;20;20;4778C;1;comm;r200N2241000E3963400
1981811205;34;34;4741Z;1;comm;r200N2241000E3963600
1981511206;130;130;4773Z;1;comm;r200N2241200E3963000
1982311207;55;55;4764Z;1;comm;r200N2241400E3964600
1982811208;77;77;4773Z;1;comm;r200N2241600E3965600
1982411207;130;130;4762Z;1;comm;r200N2241400E3964800
1981511201;41;41;4777Z;1;comm;r200N2240200E3963000
1981511206;47;47;4762Z;1;comm;r200N2241200E3963000
1981511201;30;30;4771Z;1;comm;r200N2240200E3963000
1981511206;46;46;4762Z;1;comm;r200N2241200E3963000
1981511206;75;75;4773Z;1;comm;r200N2241200E3963000
1981611201;60;60;4776Z;1;comm;r200N2240200E3963200
1953411504;80;80;4773Z;1;comm;r200N2300800E3906800
1953811502;200;200;4776Z;1;comm;r200N2300400E3907600
1953211505;902;902;4752A;1;comm;r200N2301000E3906400
1953211505;120;120;4752A;1;comm;r200N2301000E3906400
1953311504;38;38;4774Z;1;comm;r200N2300800E3906600
1953411504;40;40;4776Z;1;comm;r200N2300800E3906800
1955311607;29;29;4776Z;1;comm;r200N2321400E3910600
1955311607;120;120;4773Z;1;comm;r200N2321400E3910600
1955211606;118;118;4773Z;1;comm;r200N2321200E3910400
1956011594;831;831;4779Z;1;comm;r200N2318800E3912000
1954511615;950;950;4752A;1;comm;r200N2323000E3909000
1954411576;1780;1780;4752A;1;comm;r200N2315200E3908800
1955311606;70;70;4762Z;1;comm;r200N2321200E3910600
1955411608;150;150;4764Z;1;comm;r200N2321600E3910800
1955311607;36;36;4778C;1;comm;r200N2321400E3910600
1955811604;330;330;4752A;1;comm;r200N2320800E3911600
1961211541;2000;2000;4759A;1;comm;r200N2308200E3922400
1959811553;1000;1000;4778B;1;comm;r200N2310600E3919600
1960111556;263;263;4773Z;1;comm;r200N2311200E3920200
1949711524;400;400;4778C;1;comm;r200N2304800E3899400
1964411464;30;30;4773Z;1;comm;r200N2292800E3928800
1964411464;36;36;4773Z;1;comm;r200N2292800E3928800
1953411504;101;101;4778A;1;comm;r200N2300800E3906800
1960111556;155;155;4778A;1;comm;r200N2311200E3920200
1961811299;48;48;4764Z;1;comm;r200N2259800E3923600
1961811299;45;45;4762Z;1;comm;r200N2259800E3923600
1961811299;70;70;4774Z;1;comm;r200N2259800E3923600
1961811299;57;57;4776Z;1;comm;r200N2259800E3923600
1962011299;21;21;4776Z;1;comm;r200N2259800E3924000
1961611299;31;31;4764Z;1;comm;r200N2259800E3923200
1961611299;100;100;4773Z;1;comm;r200N2259800E3923200
1961611299;31;31;4764Z;1;comm;r200N2259800E3923200
1961611299;30;30;4764Z;1;comm;r200N2259800E3923200
1961611299;11;11;4764Z;1;comm;r200N2259800E3923200
1961611299;45;45;4762Z;1;comm;r200N2259800E3923200
1962011299;39;39;4752A;1;comm;r200N2259800E3924000
1961811299;143;143;4773Z;1;comm;r200N2259800E3923600
1961811299;60;60;4762Z;1;comm;r200N2259800E3923600
1961811299;48;48;4778A;1;comm;r200N2259800E3923600
1973711272;44;44;4778C;1;comm;r200N2254400E3947400
1973711272;24;24;4776Z;1;comm;r200N2254400E3947400
1973611274;74;74;4773Z;1;comm;r200N2254800E3947200
1973511273;51;51;4778C;1;comm;r200N2254600E3947000
1973511273;68;68;4754Z;1;comm;r200N2254600E3947000
1973611276;40;40;4779Z;1;comm;r200N2255200E3947200
1973611276;131;131;4773Z;1;comm;r200N2255200E3947200
1973511274;30;30;4777Z;1;comm;r200N2254800E3947000
1973611278;45;45;4778C;1;comm;r200N2255600E3947200
1973611278;45;45;4771Z;1;comm;r200N2255600E3947200
1973711276;70;70;4771Z;1;comm;r200N2255200E3947400
1973711273;5;0;4754Z;1;comm;r200N2254600E3947400
1973611274;26;26;4762Z;1;comm;r200N2254800E3947200
1973711278;36;36;4762Z;1;comm;r200N2255600E3947400
1973611280;80;80;4773Z;1;comm;r200N2256000E3947200
1973511280;190;190;4752A;1;comm;r200N2256000E3947000
1973511280;160;160;4778C;1;comm;r200N2256000E3947000
1973511280;125;125;4778C;1;comm;r200N2256000E3947000
1973511279;70;70;4778C;1;comm;r200N2255800E3947000
1973511280;50;50;4771Z;1;comm;r200N2256000E3947000
1973511280;16;16;4773Z;1;comm;r200N2256000E3947000
1973611281;20;20;4762Z;1;comm;r200N2256200E3947200
1973611281;75;75;4773Z;1;comm;r200N2256200E3947200
1973611282;30;30;4776Z;1;comm;r200N2256400E3947200
1973511274;68;68;4778A;1;comm;r200N2254800E3947000
1973511274;55;55;4778A;1;comm;r200N2254800E3947000
1973511280;27;27;4778A;1;comm;r200N2256000E3947000
1973911263;90;90;4779Z;1;comm;r200N2252600E3947800
1973911263;125;125;4779Z;1;comm;r200N2252600E3947800
1973911264;1356;1356;4759A;1;comm;r200N2252800E3947800
1973711263;55;55;4771Z;1;comm;r200N2252600E3947400
1973711264;47;47;4773Z;1;comm;r200N2252800E3947400
1973911263;300;300;4759B;1;comm;r200N2252600E3947800
1973911263;220;220;4759A;1;comm;r200N2252600E3947800
1973911263;25;25;4779Z;1;comm;r200N2252600E3947800
1973911262;1094;1094;4774Z;1;comm;r200N2252400E3947800
1973911264;150;150;4759A;1;comm;r200N2252800E3947800
1973911264;330;330;4759A;1;comm;r200N2252800E3947800
1973911264;440;440;4771Z;1;comm;r200N2252800E3947800
1973511265;53;53;4776Z;1;comm;r200N2253000E3947000
1973911263;394;394;4779Z;1;comm;r200N2252600E3947800
1973711262;1140;1140;4779Z;1;comm;r200N2252400E3947400
1973611264;83;83;4759A;1;comm;r200N2252800E3947200
1973911263;90;90;4779Z;1;comm;r200N2252600E3947800
1973711263;349;349;4764Z;1;comm;r200N2252600E3947400
1973611263;54;54;4779Z;1;comm;r200N2252600E3947200
1973211266;45;45;4771Z;1;comm;r200N2253200E3946400
1973211266;5;2;4762Z;1;comm;r200N2253200E3946400
1973311265;247;247;4752A;1;comm;r200N2253000E3946600
1973311265;263;263;4752A;1;comm;r200N2253000E3946600
1973211265;180;180;4754Z;1;comm;r200N2253000E3946400
1973311264;163;163;4773Z;1;comm;r200N2252800E3946600
1973611262;40;40;4778A;1;comm;r200N2252400E3947200
1973511264;12;12;4778A;1;comm;r200N2252800E3947000
1973211266;25;25;4778A;1;comm;r200N2253200E3946400
1923511758;4967;4967;4752B;1;comm;r200N2351600E3847000
1924411769;600;600;4759B;1;comm;r200N2353800E3848800
1924411765;225;225;4774Z;1;comm;r200N2353000E3848800
1924311761;110;110;4776Z;1;comm;r200N2352200E3848600
1924211761;115;115;4771Z;1;comm;r200N2352200E3848400
1924411768;363;363;4762Z;1;comm;r200N2353600E3848800
1923611757;300;300;4759B;1;comm;r200N2351400E3847200
1923911759;500;500;4771Z;1;comm;r200N2351800E3847800
1923411756;20;20;4778C;1;comm;r200N2351200E3846800
1923911762;1470;1470;4764Z;1;comm;r200N2352400E3847800
1923911763;120;120;4778C;1;comm;r200N2352600E3847800
1923911763;145;145;4764Z;1;comm;r200N2352600E3847800
1924111758;190;190;4778A;1;comm;r200N2351600E3848200
1923911763;57;57;4778A;1;comm;r200N2352600E3847800
1924411773;130;130;4772A;1;comm;r200N2354600E3848800
1919311731;25;25;4778C;1;comm;r200N2346200E3838600
1918711737;844;844;4752B;1;comm;r200N2347400E3837400
1919211732;24;24;4771Z;1;comm;r200N2346400E3838400
1918611736;145;145;4752A;1;comm;r200N2347200E3837200
1919211732;55;55;4759B;1;comm;r200N2346400E3838400
1950511655;84;84;4773Z;1;comm;r200N2331000E3901000
1950311656;87;87;4773Z;1;comm;r200N2331200E3900600
1918811737;94;94;4778A;1;comm;r200N2347400E3837600
1933811595;100;100;4773Z;1;comm;r200N2319000E3867600
1932711587;180;180;4778C;1;comm;r200N2317400E3865400
1933411601;53;53;4762Z;1;comm;r200N2320200E3866800
1933411602;50;50;4779Z;1;comm;r200N2320400E3866800
1933411585;134;134;4753Z;1;comm;r200N2317000E3866800
1934711600;80;80;4773Z;1;comm;r200N2320000E3869400
1933411585;497;497;4764Z;1;comm;r200N2317000E3866800
1933411585;220;220;4764Z;1;comm;r200N2317000E3866800
1933411585;223;223;4764Z;1;comm;r200N2317000E3866800
1933411585;250;250;4764Z;1;comm;r200N2317000E3866800
1933411585;399;399;4764Z;1;comm;r200N2317000E3866800
1933411585;75;75;4764Z;1;comm;r200N2317000E3866800
1933511592;210;210;4773Z;1;comm;r200N2318400E3867000
1933011588;37;37;4771Z;1;comm;r200N2317600E3866000
1933411601;100;100;4759B;1;comm;r200N2320200E3866800
1933411601;119;119;4759B;1;comm;r200N2320200E3866800
1933311601;112;112;4775Z;1;comm;r200N2320200E3866600
1933311601;65;65;4771Z;1;comm;r200N2320200E3866600
1933311600;50;50;4778C;1;comm;r200N2320000E3866600
1933311598;77;77;4761Z;1;comm;r200N2319600E3866600
1933511600;150;150;4778C;1;comm;r200N2320000E3867000
1934111600;137;137;4773Z;1;comm;r200N2320000E3868200
1932811588;95;95;4774Z;1;comm;r200N2317600E3865600
1933011599;64;64;4774Z;1;comm;r200N2319800E3866000
1932611590;154;154;4775Z;1;comm;r200N2318000E3865200
1932611590;74;74;4771Z;1;comm;r200N2318000E3865200
1932611590;137;137;4771Z;1;comm;r200N2318000E3865200
1932611590;64;64;4771Z;1;comm;r200N2318000E3865200
1933611593;59;59;4776Z;1;comm;r200N2318600E3867200
1933611593;294;294;4764Z;1;comm;r200N2318600E3867200
1933611593;372;372;4771Z;1;comm;r200N2318600E3867200
1933611593;466;466;4759B;1;comm;r200N2318600E3867200
1933611593;499;499;4764Z;1;comm;r200N2318600E3867200
1932311589;67;67;4752B;1;comm;r200N2317800E3864600
1934911608;170;170;4773Z;1;comm;r200N2321600E3869800
1933311600;153;153;4751Z;1;comm;r200N2320000E3866600
1933111591;12;12;4754Z;1;comm;r200N2318200E3866200
1933111591;12;12;4754Z;1;comm;r200N2318200E3866200
1933111591;12;12;4754Z;1;comm;r200N2318200E3866200
1933111591;12;12;4754Z;1;comm;r200N2318200E3866200
1933111591;12;12;4754Z;1;comm;r200N2318200E3866200
1933111591;12;12;4754Z;1;comm;r200N2318200E3866200
1933111591;12;12;4754Z;1;comm;r200N2318200E3866200
1933111591;12;12;4754Z;1;comm;r200N2318200E3866200
1933111591;12;12;4754Z;1;comm;r200N2318200E3866200
1933111591;12;12;4754Z;1;comm;r200N2318200E3866200
1933111591;12;12;4754Z;1;comm;r200N2318200E3866200
1933111591;415;415;4754Z;1;comm;r200N2318200E3866200
1933111591;138;138;4743Z;1;comm;r200N2318200E3866200
1933611600;92;92;4754Z;1;comm;r200N2320000E3867200
1933311602;65;65;4776Z;1;comm;r200N2320400E3866600
1933211601;137;137;4771Z;1;comm;r200N2320200E3866400
1932611591;141;141;4752A;1;comm;r200N2318200E3865200
1932611591;219;219;4771Z;1;comm;r200N2318200E3865200
1932611591;175;175;4771Z;1;comm;r200N2318200E3865200
1933911600;24;24;4771Z;1;comm;r200N2320000E3867800
1933311601;68;68;4771Z;1;comm;r200N2320200E3866600
1931411591;140;140;4754Z;1;comm;r200N2318200E3862800
1933011599;251;251;4751Z;1;comm;r200N2319800E3866000
1933411591;87;87;4774Z;1;comm;r200N2318200E3866800
1932311594;40;40;4742Z;1;comm;r200N2318800E3864600
1933511607;150;150;4773Z;1;comm;r200N2321400E3867000
1933511598;22;22;4759B;1;comm;r200N2319600E3867000
1932811587;25;25;4775Z;1;comm;r200N2317400E3865600
1932411590;132;132;4776Z;1;comm;r200N2318000E3864800
1933511585;9;9;4771Z;1;comm;r200N2317000E3867000
1933511585;183;183;4771Z;1;comm;r200N2317000E3867000
1933511585;134;134;4771Z;1;comm;r200N2317000E3867000
1933511585;107;107;4771Z;1;comm;r200N2317000E3867000
1933511585;2133;2133;4778C;1;comm;r200N2317000E3867000
1933511585;416;416;4771Z;1;comm;r200N2317000E3867000
1933511585;500;500;4771Z;1;comm;r200N2317000E3867000
1933511585;2344;2344;4771Z;1;comm;r200N2317000E3867000
1933511585;1041;1041;4778C;1;comm;r200N2317000E3867000
1933511585;3674;3674;4754Z;1;comm;r200N2317000E3867000
1933511585;766;766;4759B;1;comm;r200N2317000E3867000
1931211589;310;310;4752B;1;comm;r200N2317800E3862400
1933211601;90;90;4771Z;1;comm;r200N2320200E3866400
1933011588;22;22;4764Z;1;comm;r200N2317600E3866000
1933411584;928;928;4774Z;1;comm;r200N2316800E3866800
1933111585;1664;1664;4754Z;1;comm;r200N2317000E3866200
1932411587;320;320;4774Z;1;comm;r200N2317400E3864800
1933111601;61;61;4752A;1;comm;r200N2320200E3866200
1932111598;183;183;4773Z;1;comm;r200N2319600E3864200
1934411603;161;161;4773Z;1;comm;r200N2320600E3868800
1934411603;84;84;4759A;1;comm;r200N2320600E3868800
1932211588;30;30;4779Z;1;comm;r200N2317600E3864400
1932211588;141;141;4776Z;1;comm;r200N2317600E3864400
1933111597;100;100;4773Z;1;comm;r200N2319400E3866200
1933411600;57;57;4771Z;1;comm;r200N2320000E3866800
1933311601;65;65;4773Z;1;comm;r200N2320200E3866600
1935311610;56;56;4778C;1;comm;r200N2322000E3870600
1933311601;11;11;4778C;1;comm;r200N2320200E3866600
1933311601;10;10;4778C;1;comm;r200N2320200E3866600
1931711603;42;42;4776Z;1;comm;r200N2320600E3863400
1933311601;5;5;4778C;1;comm;r200N2320200E3866600
1933011597;54;54;4773Z;1;comm;r200N2319400E3866000
1931911594;313;313;4774Z;1;comm;r200N2318800E3863800
1933311585;1209;1209;4778C;1;comm;r200N2317000E3866600
1933311585;519;519;4778C;1;comm;r200N2317000E3866600
1933311585;454;454;4777Z;1;comm;r200N2317000E3866600
1933311585;414;414;4759B;1;comm;r200N2317000E3866600
1933311585;316;316;4779Z;1;comm;r200N2317000E3866600
1933311585;1236;1236;4759B;1;comm;r200N2317000E3866600
1933311585;393;393;4759A;1;comm;r200N2317000E3866600
1933311585;3553;3553;4761Z;1;comm;r200N2317000E3866600
1933311585;236;236;4771Z;1;comm;r200N2317000E3866600
1933311585;23;23;4759B;1;comm;r200N2317000E3866600
1933311585;1076;1076;4771Z;1;comm;r200N2317000E3866600
1933311585;1788;1788;4771Z;1;comm;r200N2317000E3866600
1933311585;787;787;4751Z;1;comm;r200N2317000E3866600
1933311585;280;280;4759A;1;comm;r200N2317000E3866600
1933411585;1822;1822;4771Z;1;comm;r200N2317000E3866800
1933411585;503;503;4741Z;1;comm;r200N2317000E3866800
1933411585;833;833;4759B;1;comm;r200N2317000E3866800
1933411585;322;322;4759B;1;comm;r200N2317000E3866800
1933411585;763;763;4759B;1;comm;r200N2317000E3866800
1933411585;662;662;4776Z;1;comm;r200N2317000E3866800
1933411585;614;614;4759B;1;comm;r200N2317000E3866800
1933411585;592;592;4778C;1;comm;r200N2317000E3866800
1933311585;71;71;4771Z;1;comm;r200N2317000E3866600
1933311585;89;89;4771Z;1;comm;r200N2317000E3866600
1933311585;195;195;4778C;1;comm;r200N2317000E3866600
1933311601;27;27;4759B;1;comm;r200N2320200E3866600
1933011600;17;17;4771Z;1;comm;r200N2320000E3866000
1933311601;21;21;4778C;1;comm;r200N2320200E3866600
1933311601;38;38;4778C;1;comm;r200N2320200E3866600
1933311601;19;19;4778C;1;comm;r200N2320200E3866600
1933411585;1053;1053;4765Z;1;comm;r200N2317000E3866800
1931711603;72;72;4778A;1;comm;r200N2320600E3863400
1933411585;219;219;4778A;1;comm;r200N2317000E3866800
1933011596;69;69;4778A;1;comm;r200N2319200E3866000
1934611589;202;202;4778A;1;comm;r200N2317800E3869200
1933111598;74;74;4778A;1;comm;r200N2319600E3866200
1932611590;54;54;4778A;1;comm;r200N2318000E3865200
1933611593;216;216;4778A;1;comm;r200N2318600E3867200
1933711597;432;432;4778A;1;comm;r200N2319400E3867400
1933311585;283;283;4778A;1;comm;r200N2317000E3866600
1933311585;58;58;4778A;1;comm;r200N2317000E3866600
1933411601;73;73;4772B;1;comm;r200N2320200E3866800
1933511585;185;185;4772B;1;comm;r200N2317000E3867000
1933511585;1421;1421;4772A;1;comm;r200N2317000E3867000
1933311585;491;491;4772A;1;comm;r200N2317000E3866600
1933311585;68;68;4772A;1;comm;r200N2317000E3866600
1933411585;489;489;4772A;1;comm;r200N2317000E3866800
1933411585;595;595;4772A;1;comm;r200N2317000E3866800
1933411587;943;943;4771Z;1;comm;r200N2317400E3866800
1933411587;205;205;4771Z;1;comm;r200N2317400E3866800
1933411587;921;921;4771Z;1;comm;r200N2317400E3866800
1933411587;128;128;4771Z;1;comm;r200N2317400E3866800
1933411587;1398;1398;4764Z;1;comm;r200N2317400E3866800
1933411587;726;726;4759A;1;comm;r200N2317400E3866800
1933411587;124;124;4764Z;1;comm;r200N2317400E3866800
1933311601;73;73;4759B;1;comm;r200N2320200E3866600
1932111589;10;10;4771Z;1;comm;r200N2317800E3864200
1932111589;30;30;4771Z;1;comm;r200N2317800E3864200
1933211602;26;26;4778C;1;comm;r200N2320400E3866400
1933411602;30;30;4742Z;1;comm;r200N2320400E3866800
1933111585;4500;4500;4752B;1;comm;r200N2317000E3866200
1933511600;57;57;4774Z;1;comm;r200N2320000E3867000
1933411601;77;77;4778C;1;comm;r200N2320200E3866800
1933411601;13;13;4778C;1;comm;r200N2320200E3866800
1933411601;14;14;4778C;1;comm;r200N2320200E3866800
1933411601;20;20;4778C;1;comm;r200N2320200E3866800
1933411587;356;356;4772A;1;comm;r200N2317400E3866800
2010211219;44;44;4752A;1;comm;r200N2243800E4020400
2010211220;80;80;4778C;1;comm;r200N2244000E4020400
2010211220;42;42;4778C;1;comm;r200N2244000E4020400
2019411477;60;60;4778C;1;comm;r200N2295400E4038800
2004511384;16;16;4771Z;1;comm;r200N2276800E4009000
2004511383;30;30;4778C;1;comm;r200N2276600E4009000
2004511384;24;24;4771Z;1;comm;r200N2276800E4009000
2004511384;26;26;4759B;1;comm;r200N2276800E4009000
2004511384;47;47;4779Z;1;comm;r200N2276800E4009000
2004511384;14;14;4771Z;1;comm;r200N2276800E4009000
2004511384;53;53;4778C;1;comm;r200N2276800E4009000
2004511383;49;49;4759B;1;comm;r200N2276600E4009000
2004511383;80;80;4771Z;1;comm;r200N2276600E4009000
2004511383;12;12;4771Z;1;comm;r200N2276600E4009000
2004511384;39;39;4762Z;1;comm;r200N2276800E4009000
2004511383;32;32;4778C;1;comm;r200N2276600E4009000
2004511384;45;45;4771Z;1;comm;r200N2276800E4009000
2004511383;33;33;4778C;1;comm;r200N2276600E4009000
2004511384;26;26;4771Z;1;comm;r200N2276800E4009000
2004511384;34;34;4771Z;1;comm;r200N2276800E4009000
2004511383;40;40;4759A;1;comm;r200N2276600E4009000
2004511383;42;42;4778C;1;comm;r200N2276600E4009000
2004511383;178;178;4752A;1;comm;r200N2276600E4009000
2004711374;58;58;4759A;1;comm;r200N2274800E4009400
2004611383;222;222;4773Z;1;comm;r200N2276600E4009200
2004511383;20;20;4778C;1;comm;r200N2276600E4009000
2000411176;5;5;4771Z;1;comm;r200N2235200E4000800
2000411176;39;39;4771Z;1;comm;r200N2235200E4000800
