idINS;emp;emp_resident;idcom;IRIS;act
r200N2226800E3983800;1.04368090634839;0.01524250828644926;83126;831260301;1.1191363149827391
r200N2226800E3987000;0.1169461866356837;0;83153;831530102;4.567339021985567
r200N2226800E3987200;0.10764739020508875;0;83153;831530102;16.249186905140963
r200N2226800E3987400;0.11154301391663356;0;83153;831530102;9.92517902854556
r200N2227000E3983400;1.04368090634839;0.01524250828644926;83126;831260301;0.5890191131488101
r200N2227000E3986800;0.11146543475585026;0;83153;831530102;10.97918034131146
r200N2227000E3987000;0.7975533898061474;0.018606224516348954;83153;831530102;6.587508204786876
r200N2227000E3987200;0.10960652577311068;0;83153;831530102;11.418347554963919
r200N2227000E3987400;0.10978150260617374;0;83153;831530102;14.492518050531128
r200N2227000E3988000;0.1345437740149899;0;83153;831530101;0.39525049228721265
r200N2227200E3979000;28.961896587485654;0.8938435468699446;83129;831290203;9.67817370020537
r200N2227200E3983800;12.093543387781176;0.3551194489793364;83126;831260301;20.615668960208353
r200N2227200E3986800;87.72915468473037;2.263820493461128;83153;831530102;19.323357400708172
r200N2227200E3987000;0.10565594316741347;0;83153;831530102;23.275862323580295
r200N2227200E3987200;0.1045248300147465;0;83153;831530102;29.424203314714713
r200N2227200E3987400;0.10218448831677436;0;83153;831530102;45.234223006203216
r200N2227200E3988200;0.14034261727190914;0;83153;831530101;0.2195836068262292
r200N2227200E3988600;0.11712657312046944;0;83153;831530101;3.8646714801416344
r200N2227200E3988800;0.11409485537113927;0;83153;831530101;3.9525049228721256
r200N2227200E3989000;0.10972263494893177;0;83153;831530101;13.175016409573752
r200N2227200E3989200;10.13597372113053;0.1225981366307892;83153;831530101;1.4492518050531127
r200N2227400E3982600;1.04368090634839;0.01524250828644926;83126;831260301;0.5890191131488101
r200N2227400E3982800;18.326800426235017;0.5227506623273325;83126;831260301;0.5890191131488101
r200N2227400E3983400;4.58698079224265;0.06699087078268653;83126;831260301;3.298507033633336
r200N2227400E3986800;4.390227598607049;0.11594914750128837;83153;831530102;4.391672136524584
r200N2227400E3987000;0.8120539264085997;0.019248693771163776;83153;831530102;32.71795741710815
r200N2227400E3987200;0.09930420949474227;0;83153;831530102;75.53676074822285
r200N2227400E3987400;0.10817321483155976;0;83153;831530102;15.810019691488503
r200N2227400E3988200;53.78247905456718;0.6572491192785314;83153;831530101;3.3815875451239297
r200N2227400E3988400;0.1035734928096038;0;83153;831530101;32.059206596629465
r200N2227400E3988600;4.200356869844417;0.05017495336260843;83153;831530101;34.255042664891754
r200N2227400E3988800;0.10315935094718616;0;83153;831530101;41.28171808333109
r200N2227400E3989000;0.10736012200436888;0;83153;831530101;14.492518050531128
r200N2227400E3989200;0.11810896593141833;0;83153;831530101;4.040338365602617
r200N2227600E3977600;16.269958102689234;0.4677846474270679;83129;831290203;5.412136608667477
r200N2227600E3978800;6.860576430322689;0.19725141923226558;83129;831290203;4.329709286933982
r200N2227600E3980000;12.921036047152612;0.10699557542897183;83129;831290102;7.131285884361851
r200N2227600E3980400;9.76184185531398;0.3028886527579193;83129;831290102;3.4382985513887503
r200N2227600E3983800;4.58698079224265;0.06699087078268653;83126;831260301;0.5890191131488101
r200N2227600E3984600;1.6933998620038244;0.04972564339613412;83126;831260301;12.958420489273822
r200N2227600E3986800;17.845521664774765;0.32943839494617;83153;831530102;34.255042664891754
r200N2227600E3987000;18.11383673730179;0.28468596038466865;83153;831530102;58.84840662942943
r200N2227600E3987200;0.10505016305685706;0;83153;831530102;24.593363964537673
r200N2227600E3987400;0.10808241952715142;0;83153;831530102;18.005855759750794
r200N2227600E3987600;0.119513266163193;0;83153;831530102;2.3715029537232755
r200N2227600E3988000;0.11769870066061285;0;83153;831530101;5.7091737774819595
r200N2227600E3988200;43.41044522196814;0.18907998556941324;83153;831530101;14.492518050531128
r200N2227600E3988400;2.263851473914032;0.058642837163932295;83153;831530101;33.8158754512393
r200N2227600E3988600;15.9036238313085;0.20373205509050263;83153;831530101;39.0858820150688
r200N2227600E3988800;0.12277152043002047;0;83153;831530101;1.8005855759750793
r200N2227600E3989000;0.11146543475585026;0;83153;831530101;8.34417705939671
r200N2227600E3989200;0.11854567345745388;0;83153;831530101;3.820754758776388
r200N2227800E3979400;7.119926808827147;0.2047081148551469;83129;831290203;2.2285268388630786
r200N2227800E3980400;4.273278911337982;0.12286290206041497;83129;831290102;4.138692700745717
r200N2227800E3983800;4.58698079224265;0.06699087078268653;83126;831260301;0.8835286697232151
r200N2227800E3984400;120.91318529161059;1.7658847810071294;83126;831260303;18.848611620761922
r200N2227800E3984600;170.889787331148;2.495771440888153;83126;831260301;33.57408944948217
r200N2227800E3986200;3.404310844932945;0.09996549006707392;83126;831260304;15.903516055017871
r200N2227800E3986600;123.37558840122384;3.3448198760858467;83153;831530102;1.712752133244588
r200N2227800E3987000;0.11364746226167834;0;83153;831530102;5.270006563829501
r200N2227800E3987200;0.11322879913685051;0;83153;831530102;5.753090498847206
r200N2227800E3987400;60.6539163005424;0.74120509057783035;83153;831530102;0.35133377092196677
r200N2227800E3987600;0.1345437740149899;0;83153;831530102;0.35133377092196677
r200N2227800E3987800;0.11211406493967128;0;83153;831530101;11.418347554963919
r200N2227800E3988000;2.1625936653797635;0.05573092994250145;83153;831530101;10.540013127659002
r200N2227800E3988200;8.123848314275302;0.21760652441553585;83153;831530101;22.836695109927838
r200N2227800E3988400;21.728680809963098;0.4776409313580765;83153;831530101;26.789200032799965
r200N2227800E3988600;29.163708639982385;0.5134391166004644;83153;831530101;31.180872169324548
r200N2227800E3988800;0.11283548569468704;0;83153;831530101;7.465842632091793
r200N2227800E3989000;10.62198518905598;0.13652793277533085;83153;831530101;87.83344273049168
r200N2227800E3989200;10.116295917834044;0.1225981366307892;83153;831530101;22.836695109927838
r200N2228000E3978400;70.37449794766921;1.1398806555675507;83129;831290203;52.21120022479213
r200N2228000E3980200;172.89182769571582;4.970888194745498;83129;831290102;1.1460995171295834
r200N2228000E3984400;3.083587907663893;0.09054765865853116;83126;831260303;50.95015328737207
r200N2228000E3984800;28.336878458486158;0.8320949734334483;83126;831260303;45.05996215588397
r200N2228000E3985000;8.354155474797142;0.30869357451708535;83126;831260303;32.985070336333365
r200N2228000E3985200;1.4172965459310618;0.04161803966733844;83126;831260304;8.835286697232151
r200N2228000E3985400;5.116623652924717;0.15024650046710877;83126;831260304;1.060234403667858
r200N2228000E3986200;30.92468397207345;0.9080842876140471;83126;831260304;47.710548165053616
r200N2228000E3986600;0.11194565882307103;0;83153;831530102;8.607677387588186
r200N2228000E3987000;0.13126338599777446;0;83153;831530102;0.7026675418439335
r200N2228000E3987800;0.11146543475585026;0;83153;831530101;9.837345585815068
r200N2228000E3988000;0.9506965701390736;0.022998528761974474;83153;831530101;33.37670823758684
r200N2228000E3988200;16.36866291772809;0.2915127634279395;83153;831530101;13.175016409573752
r200N2228000E3988400;7.132468296452925;0.19054217898534978;83153;831530101;9.661678700354086
r200N2228000E3988600;5.8875359454851175;0.15685051852509044;83153;831530101;18.88419018705571
r200N2228000E3988800;10.134275819227438;0.1225981366307892;83153;831530101;2.0201691828013084
r200N2228000E3989200;10.13212060492205;0.1225981366307892;83153;831530101;2.678920003279996
r200N2228000E3989800;10.141397417906106;0.1225981366307892;83153;831530101;0.8344177059396709
r200N2228200E3978200;52.114581805660144;1.0444373629319732;83129;831290203;16.87313177996331
r200N2228200E3978400;68.63700575033403;1.5271005500923678;83129;831290203;36.29315137577014
r200N2228200E3978600;33.872355642401935;0.7198029676636779;83129;831290203;42.34200993839849
r200N2228200E3978800;7.055821831325987;0.2149327067429387;83129;831290203;20.375102526748147
r200N2228200E3982400;3.3134881932961116;0.09729853887089253;83126;831260301;11.7803822629762
r200N2228200E3984600;147.2157685743693;2.150022635023442;83126;831260303;174.34965749204778
r200N2228200E3985400;43.69716294954587;0.41922745904703046;83126;831260304;53.89524885311612
r200N2228200E3985600;46.6614829322243;1.2720837257536808;83126;831260304;49.183095947925636
r200N2228200E3985800;81.03586863408206;2.2271094789142243;83126;831260304;11.309166972457154
r200N2228200E3986000;34.64436021252509;0.5208018320061575;83126;831260304;18.25959250761311
r200N2228200E3987800;0.1345437740149899;0;83153;831530101;0.4391672136524584
r200N2228200E3988000;10.550924284987715;0.20177092881557226;83153;831530101;14.05335083687867
r200N2228200E3988400;4.037375476070163;0.10652020706471783;83153;831530101;7.905009845744251
r200N2228200E3988600;0.10294334021210338;0;83153;831530101;32.498373810281926
