CODGEO;NBMENFISC18;NBPERSMENFISC18;MED18;PIMP18;TP6018;TP60AGE118;TP60AGE218;TP60AGE318;TP60AGE418;TP60AGE518;TP60AGE618;TP60TOL118;TP60TOL218;PACT18;PTSA18;PCHO18;PBEN18;PPEN18;PPAT18;PPSOC18;PPFAM18;PPMINI18;PPLOGT18;PIMPOT18;D118;D918;RD18
28103;1095;2441;20100;42.9;13.8;;;;;;;;25.9;68.2;61.4;3;3.8;31.7;7.4;7.2;3.1;2.4;1.7;-14.5;12420;31280;2.5
28104;1168;2816;23730;62.6;;;;;;;;;;74.7;68.1;2.1;4.5;31.2;8.2;2.8;1.7;0.6;0.5;-16.9;15690;37360;2.4
28105;1207;2708;21240;48;9;;;;;;;;;68.7;62.1;2.8;3.8;31.4;9.3;5.8;2.4;2;1.4;-15.2;13440;32620;2.4
28106;1384;2852;19820;41;13.9;;;;;;;;28.3;56.9;49.2;2.8;4.9;43.5;8;6;2.2;2.3;1.5;-14.4;11730;31930;2.7
28107;1418;3104;20380;45.3;13.2;;;;;;;;27.1;65;57.3;2.1;5.6;34.8;9.5;5.4;2.5;1.7;1.2;-14.7;12250;32670;2.7
28108;1763;3538;18560;38.2;19.6;;;;;;;10.1;32.6;53.8;46.1;2.7;5;43.5;7.7;8.1;2.6;3.4;2.1;-13.1;10470;29610;2.8
28109;1607;3800;20990;46.7;11.1;;;;;;;;27.9;69;61.8;2.8;4.4;30.5;9.3;5.8;2.9;1.7;1.2;-14.6;12840;32450;2.5
28110;1679;4199;26140;67.9;5;;;;;;;;;78;68.9;2.3;6.8;29.3;10.6;2.8;1.7;0.6;0.5;-20.7;15700;45250;2.9
28201;2393;4778;20250;42.9;11.8;;;;;;;;23.8;54.1;45.9;2.7;5.5;43.7;12;5;1.8;1.9;1.3;-14.8;12340;33000;2.7
28202;2104;4571;21090;49.9;11.7;;;;;;;;23.8;61.2;55.6;2.3;3.3;39;9.7;5.8;2.4;2.2;1.2;-15.7;12470;32780;2.6
28203;2550;5437;21840;49.9;10.9;;;;;;;6.1;27.3;60.7;53.1;2.2;5.4;40.2;10.3;4.6;2;1.6;1;-15.8;12760;35360;2.8
28204;2163;5452;24230;61.2;7.1;;;;;;;;17.3;82.2;74.9;3;4.3;23.7;8.2;3.6;2.1;0.9;0.6;-17.7;14490;38240;2.6
28205;2393;5972;22580;54.6;9.4;;;;;;;;19.7;83.4;76.6;3.3;3.5;22.1;5.8;4.8;2.8;1.1;0.9;-16.1;13150;35640;2.7
28206;3184;7304;24430;63.6;6.8;;;;;;;;17.5;74.5;69;2.5;3;33.3;6.4;3.4;1.7;1;0.7;-17.6;14650;38160;2.6
28207;3755;8816;23460;56.8;8.8;;;11.4;;;;5;23.8;76;69.8;2.9;3.3;30;6.9;4.1;2.1;1.2;0.8;-17;13540;36600;2.7
28208;4583;9023;19980;45.1;17.5;;24.8;22.1;19.3;11;;5.4;33.1;57.1;49.4;2.9;4.8;41.9;9.6;7.2;2.3;3;1.9;-15.8;10880;32120;3
28301;7143;15485;19720;44;19.6;31.8;30.6;26.6;19.5;10.9;;6.3;39.1;58.6;51.3;2.9;4.4;40.1;9;7.4;2.8;2.8;1.8;-15.1;10380;32670;3.1
28401;18489;47759;18240;40.7;25.3;29.5;31.4;30.5;25.4;18.1;10.7;11.2;40.5;68.9;61.6;4;3.3;29;6.3;10.5;4.5;3.7;2.3;-14.7;9630;31080;3.2
28501;39945;86253;21580;54.6;15.3;21;19;19.7;15.1;9.9;5.5;5;26.7;73.1;65.1;3.1;4.9;30.8;8.2;6;2.3;2.2;1.5;-18.1;11420;37700;3.3
29101;926;2157;22840;53;;;;;;;;;;66.5;57.6;2.6;6.3;37.8;8.6;3.7;2.2;1;0.5;-16.6;14950;37030;2.5
29102;1029;2208;22160;50.7;;;;;;;;;;60.7;54.5;3.1;3.1;44.2;7.4;3.3;1.8;0.9;0.6;-15.6;14270;34490;2.4
29103;1039;2117;21330;43.7;11;;;;;;;;;52.5;43.6;2.5;6.4;49.3;8.4;4;1.7;1.5;0.8;-14.2;12770;34360;2.7
29104;984;2359;23860;57;;;;;;;;;;71.6;63;2.7;5.9;34.1;7.6;3.2;2;0.7;0.5;-16.5;15410;36540;2.4
29105;976;2459;21400;47.1;8.1;;;;;;;;;79.5;70.7;2.8;6;23.3;5.7;6.1;2.9;2;1.2;-14.6;14050;31600;2.2
29106;1288;2411;21820;49.2;11;;;;;;;;;46.2;35.9;3.2;7.1;55.1;10.8;3.4;1.2;1.5;0.7;-15.5;12810;35980;2.8
29107;1447;2915;23250;52.8;10.1;;;;;;;;;49.9;41.7;2.5;5.7;51.3;13.3;2.7;1.1;1.1;0.5;-17.2;12990;41010;3.2
29108;1326;2753;25120;60.8;;;;;;;;;;58.6;47.9;2.8;7.9;44.6;13.9;2.4;1.1;0.8;0.5;-19.5;15090;43380;2.9
29109;1466;2826;20940;46.7;13.7;;;;;;;10.5;;54.7;44.7;3.8;6.2;46.7;10.7;4;1.3;1.7;1;-16.1;11890;36360;3.1
29110;1139;2800;21060;41.6;10.4;;;;;;;;;76.2;62.5;2.6;11.1;25.8;7.7;5.1;2.9;1.3;0.9;-14.8;12880;34060;2.6
29111;1413;2938;21460;47.2;9.3;;;;;;;;;53.7;44.4;2.6;6.7;47.3;10.4;3.5;1.5;1.3;0.7;-14.9;13100;34080;2.6
29112;1240;3017;20830;42.1;11.6;;;;;;;;;78.3;66.5;3.5;8.3;22.9;7.1;5.8;2.9;1.9;1;-14.1;12680;31470;2.5
29113;1361;3081;20560;45.6;9.8;;;;;;;;;67.8;54.6;3.4;9.8;33.5;8.5;5.5;2.5;2;1;-15.3;13080;32200;2.5
29114;1411;3041;21220;46;11.4;;;;;;;;;58.2;47.5;2.6;8.1;41.7;9.4;5.6;2;2.5;1.1;-14.9;12630;33220;2.6
29115;1264;3495;23690;55.4;;;;;;;;;;80;74.5;2.1;3.4;24.2;7.2;4.1;2.8;0.8;0.5;-15.5;15530;35910;2.3
29116;1940;3801;22700;50.7;10.8;;;;;;;8.1;;47.1;36.2;2.7;8.2;55.6;10.4;3.1;1.2;1.3;0.6;-16.2;12730;37480;2.9
29117;1642;3409;20750;42.6;12.2;;;;;;;8;27.9;57.7;46;2.6;9.1;43.1;9.5;4.9;1.8;2;1.1;-15.2;12280;33370;2.7
29118;1495;3637;23220;57.9;5.8;;;;;;;;;73.7;64.8;2.5;6.4;30.4;9.3;3.5;1.8;1.1;0.6;-16.9;14520;35190;2.4
29119;1341;3441;22840;53.8;;;;;;;;;;78.4;69.5;2.8;6.1;25.9;7.7;4.2;2.6;0.9;0.7;-16.2;14950;35040;2.3
29120;1626;3710;24810;55.7;6.5;;;;;;;;;68.6;57.1;3;8.5;36.3;10.3;3.1;1.6;0.9;0.6;-18.3;14990;40800;2.7
29121;1588;3522;20380;38.6;11.9;;;;;;;7.6;26.3;67.8;56.9;3;7.9;30.5;10.4;5.7;2.7;1.9;1.1;-14.4;12380;31050;2.5
29122;1656;3448;20040;40.7;12;;;;;;;7.9;25.5;61.3;52.5;2.7;6.1;38.3;8.9;5.7;2.3;2.1;1.3;-14.2;12510;30830;2.5
29123;1475;3854;24600;59.8;5.6;;;;;;;;;81.6;71.7;2.7;7.2;25.5;8.3;3.4;2;0.9;0.5;-18.8;15520;40870;2.6
29124;1519;3930;22250;51.2;7.2;;;;;;;;;76.8;69;2.7;5.1;21.4;13.9;4.6;2.7;1.1;0.8;-16.7;14130;33480;2.4
29125;1709;3665;21210;45.3;10;;;;;;;8.6;;67.1;51.3;2.6;13.2;35.6;8.7;4.2;1.9;1.5;0.8;-15.6;13070;33370;2.6
29126;1640;3653;20640;40.5;10.9;;;;;;;6.9;;70.2;61.9;4.1;4.2;30.6;7;5.7;2.8;1.9;1;-13.5;12570;30320;2.4
29127;1781;4218;23520;57.4;7;;;;;;;;;67.1;58.3;2.7;6.1;36.6;9.9;4;1.9;1.4;0.7;-17.6;14280;38510;2.7
29128;1916;4467;25660;63.2;6;;;;;;;;;71;62.1;3;5.9;35.2;10.9;3;1.6;0.9;0.5;-20.1;15010;43690;2.9
29129;1992;4205;22180;49.7;8.6;;;;;;;6.1;;58.4;48.8;2.5;7.1;42.5;11.7;3.3;1.3;1.3;0.7;-15.9;13580;38010;2.8
29130;1670;4454;22980;56.3;5.5;;;;;;;;;79.5;67.9;2.2;9.4;25.5;7.9;4.3;2.9;0.8;0.6;-17.2;14950;34960;2.3
29131;2274;4685;24200;57.2;7.8;;;;;;;5.8;;56.3;45.5;2.5;8.3;46.1;15.5;2.7;1.2;1;0.5;-20.6;13860;43610;3.1
29201;2001;5279;25520;65.1;5;;;;;;;;;78.5;69.7;2.8;6;29;7.9;3.2;1.9;0.8;0.5;-18.6;16090;41420;2.6
29202;2162;5105;21680;50.1;9;;;;;;;5.6;21.7;70.4;59;2.7;8.7;31.7;8.1;5.2;2.5;1.7;1;-15.4;13330;32980;2.5
29203;2389;5183;23630;55;8;;;;;;;5.9;;60.6;49.5;2.1;9;44.2;10.7;3;1.5;1;0.5;-18.5;14110;40240;2.9
29204;2470;5254;20240;40.3;14.2;;;;17.4;;;11.4;30.7;63.1;53.1;2.7;7.3;37.4;6.7;6.1;2.3;2.8;1;-13.3;11980;30120;2.5
29205;2422;5135;20670;43.6;12.9;;;15;;;;;24.5;70;61.8;3.1;5.1;31;7.4;6.9;2.5;2.7;1.7;-15.3;12030;33000;2.7
29206;2488;5633;20640;43.3;10.7;;;;;;;8.2;22.2;67.3;58.2;3;6.1;33.1;9.1;5.2;2.4;1.8;1;-14.7;12830;31660;2.5
29207;2622;6005;21640;47;8.4;;;;;;;6.2;;68.8;59.2;2.8;6.8;32;9.5;4.9;2.2;1.8;0.9;-15.2;13670;35030;2.6
29208;2741;6364;22490;50.9;7.3;;;;;;;5;;65.9;57;2.4;6.5;37.8;8.9;4.1;2.2;1.2;0.7;-16.7;14280;34740;2.4
29209;3763;7555;21770;50.5;11.1;;;;;;;7.3;23.1;54;45.4;3;5.6;47.9;10.7;3.9;1.5;1.6;0.8;-16.5;12680;36480;2.9
29210;3943;7424;20980;45.3;11.2;;;16.5;15;;;8.2;24.7;45.5;36.7;2.6;6.2;55.9;10.7;3.6;1.2;1.6;0.8;-15.7;12660;35200;2.8
29211;3360;7270;20630;42.2;9.9;;;12.1;;;;6.5;23.8;68;61.3;3.2;3.5;33.3;7.1;5.5;2.4;2;1.1;-13.9;13060;30650;2.3
29212;3113;7589;20930;43.4;9;;;;;;;5.4;21.5;74.5;65.9;2.9;5.7;26;7.9;6;3;1.9;1.1;-14.4;13420;31280;2.3
29213;3142;7826;22950;55.6;5.2;;;;;;;;17.5;72.2;65.6;2.4;4.2;33.8;6.5;4.3;2.3;1.2;0.8;-16.8;14930;35220;2.4
29214;3331;8095;23350;55.7;5.1;;;;;;;;15;75.9;66.6;2.4;6.9;29.3;7.9;4.3;2.4;1.1;0.8;-17.4;15020;35590;2.4
29215;3392;8391;22560;52.2;5.9;;;;;;;5;15.3;76.3;68;2.3;6;27.5;7.8;4.6;2.5;1.3;0.8;-16.2;14670;34760;2.4
29301;5639;11836;22740;53.4;9.1;;;11.7;12.2;6.1;;6.5;22.6;54.6;46;2.7;5.9;48.4;11.2;3.2;1.4;1.2;0.6;-17.4;13390;37390;2.8
29302;4833;10856;20570;43.6;11;;11.2;12.9;;;;6.5;22.7;70.8;62.3;2.8;5.7;29.2;10.1;6.2;2.5;2.4;1.3;-16.3;12840;33000;2.6
29303;5418;12394;21870;47.8;7.8;;;8.3;9.2;;;5.1;21.2;67.4;57.9;3;6.5;35.2;8.3;4.6;2.4;1.4;0.8;-15.5;13740;34650;2.5
29304;6166;12478;21410;49.2;10.5;;;12;10.9;8;;6.8;21.9;59.2;48.7;2.5;8;42.5;11;4.3;1.5;1.8;1;-17;12880;36870;2.9
29305;5574;12674;21400;44.9;8.8;;10.6;10.5;8.7;;;5.1;23.3;68.9;60.4;2.8;5.7;32.9;8.5;5.1;2.4;1.7;1;-15.4;13460;33600;2.5
29306;7420;13745;20460;44.1;14;;18;18.4;15.8;9.8;;7.2;30.1;56.2;47;3.6;5.6;44.5;9.4;5.8;1.5;2.8;1.5;-15.9;11780;33550;2.8
29307;6495;14002;21010;45.8;10.9;;12.3;11.6;12;7.8;;5.3;26.1;67.9;60.5;3;4.4;34.1;7.2;6;2.4;2.2;1.4;-15.2;12720;32740;2.6
29308;7026;14420;22470;52.4;9.4;;;11.8;11.3;6;;5.1;22.9;62.4;53.7;2.8;5.9;40.2;11;3.9;1.5;1.5;0.9;-17.5;13240;38150;2.9
29309;8408;18815;22110;51;8.3;;9.5;8.7;8.1;;;5;20.3;73.6;65.8;2.8;5;30.2;7.8;5.2;2.3;1.8;1.1;-16.8;13740;35460;2.6
29401;11280;23128;21950;50.5;9.5;;12.7;11.8;11.7;6.2;7.7;6.7;24.4;51.9;42.8;2.6;6.5;50.1;11;3.3;1.3;1.3;0.7;-16.3;13220;36240;2.7
29402;11913;25748;24490;59.8;7.2;;8.1;8.2;8.4;5;6.9;5;16.2;60.2;50.6;2.4;7.2;42.3;14.5;2.8;1.2;1;0.6;-19.8;14330;42710;3
29403;12271;24225;20690;44.9;15.3;27.4;20.2;19.5;15.9;9;6.9;6.5;34.6;61.9;52.6;3.2;6.1;38.6;8.7;7.2;2;3.4;1.8;-16.4;11490;34140;3
29404;13793;27286;22130;51.1;10.7;;13.7;14.7;12.1;7.3;6.2;5.7;23.4;57.8;49.7;2.8;5.3;43.1;12.2;4.3;1.4;1.8;1.1;-17.4;12810;37840;3
29501;35417;71242;21550;50.4;12.1;20.9;14.6;13.7;13.2;7.6;5.8;5;26.5;70;61.6;2.9;5.5;33;8.3;6;1.9;2.6;1.5;-17.3;12400;36220;2.9
29701;87793;180773;21580;50.5;13.5;26.3;16;14.6;12.2;7.8;7.1;5;29.3;72.9;64.8;3.1;5;30.3;8;6.6;2.2;2.7;1.7;-17.8;11890;37210;3.1
2A101;1293;2940;20460;48.4;16.1;;;;;;;;23;72.2;53.1;4.6;14.5;26.9;17;4.2;1.7;1.6;0.9;-20.3;11100;38990;3.5
2A102;1263;2571;25040;64.6;10.5;;;;;;;;;62.9;53;2.2;7.7;42;16.6;2.3;0.7;1.1;0.5;-23.8;12900;48750;3.8
2A103;1248;2601;19760;44.5;22.7;;;;;;;;33.2;65.2;55.1;2.7;7.4;33.9;10;6.8;1.9;3.4;1.5;-15.9;9810;34320;3.5
2A104;1138;2334;25400;65.1;8.8;;;;;;;;;57.5;48.8;2.4;6.3;45.5;18.4;2.5;0.8;1.2;0.5;-23.9;13550;47730;3.5
2A105;1340;3190;25220;61.8;8.9;;;;;;;;;75.6;66.9;2.3;6.4;29.3;11.6;3.1;1.1;1.4;0.6;-19.6;13380;45090;3.4
2A106;1586;3352;19990;46.8;19.6;;;;;;;13.9;24.6;67.8;55.4;3.7;8.7;30.2;13;6.9;2;3.2;1.7;-17.9;10430;36310;3.5
2A301;5401;12347;19640;49.4;20.7;;20.5;21.7;22.3;19.5;17.9;11.2;28.7;72;58.3;3.7;10;24.4;18;5.9;2.1;2.4;1.4;-20.3;10250;37100;3.6
2A501;28668;58855;22060;55.3;15;17.5;16.4;15.3;14.3;13.6;15.7;7.2;23.5;74.6;64.7;2.4;7.5;29.3;10.6;5.4;1.4;2.7;1.3;-19.9;11470;39950;3.5
2B101;1435;3174;18220;39.4;23.6;;;;;;;14;36.1;62.1;51;3.6;7.5;33.3;12.7;7.8;2.5;3.4;1.9;-15.9;9660;32510;3.4
2B102;1374;3097;18690;40.9;24.6;;;31.4;;;;;40.5;66.4;52;2.6;11.8;28.9;15.1;7;2.1;3.1;1.8;-17.4;9560;36370;3.8
2B103;2262;4649;18800;45.3;22.5;;;29.8;23.6;18.7;;10.5;33.9;62.3;48.1;3.4;10.8;34.6;16.9;5.5;1.4;2.5;1.6;-19.3;9920;37770;3.8
2B201;2380;5020;18970;43.6;21.4;;;20.3;25.1;22.5;;11.3;27.5;69.7;51.5;4.2;14;26.3;15.3;6.4;1.9;2.8;1.7;-17.7;9990;36320;3.6
2B202;2347;4704;19560;44.6;20.4;;;21.2;;;;10.6;29.6;72.1;61.7;2.6;7.8;26.9;11.2;6.6;1.6;3.1;1.9;-16.8;10120;34250;3.4
2B203;3735;7726;18680;38.4;23.7;;29;26;23.3;20;20.3;13.2;37.9;61.1;49.3;3.5;8.3;36.5;9.8;8.2;1.8;4.3;2.1;-15.6;9670;32810;3.4
2B401;7478;17021;19760;44.1;19.8;;19.3;21.3;19;17.8;21.4;11.5;32.4;75.9;65.3;3.2;7.4;25.3;9.1;7;2.1;3.2;1.7;-17.3;10400;34640;3.3
2B501;24258;49644;20640;48.4;18.9;24.5;21.2;20.6;18.6;15.8;19;9.1;30.4;71.6;59.6;2.3;9.7;29.6;11.4;6.8;1.5;3.6;1.7;-19.4;10560;38950;3.7
30101;857;2098;23790;56.9;;;;;;;;;;77.7;68.5;2.9;6.3;27.1;8.4;3.4;1.6;1.2;0.6;-16.6;13980;37580;2.7
30102;839;2235;20800;45.9;12.4;;;;;;;;;76.8;68.2;3.6;5;24.4;7;6.4;3.2;2.1;1.1;-14.6;12250;31910;2.6
30103;994;2336;20380;45.6;15.1;;;;;;;;;68.6;61.3;4.3;3;31.3;7.9;6.4;2.6;2.3;1.5;-14.2;11790;33870;2.9
30104;900;2348;22810;54.6;11.3;;;;;;;;;73.8;65.6;3;5.2;29.5;9.5;4.3;2;1.5;0.8;-17.1;12780;35260;2.8
30105;1053;2511;21270;51.2;10.9;;;;;;;;;70.2;59.6;3.7;6.9;30.8;10.5;4.6;1.8;1.9;0.9;-16.1;12780;34050;2.7
30106;1213;2388;17320;31.6;27;;;;;;;;44;51.2;43.4;3.7;4.1;41.6;11.5;9.2;1.9;4.7;2.6;-13.5;9180;31160;3.4
30107;1154;2770;22620;52.7;10.6;;;;;;;;;75.4;68.3;3.1;4;29.5;7.4;4.3;1.9;1.5;0.9;-16.6;12810;36220;2.8
30108;1496;3191;20920;47;15.2;;;;;;;11.4;25.9;57.8;47.1;3;7.7;41.9;12.4;4.7;1.6;2;1.1;-16.8;11260;36500;3.2
30109;1666;3766;21320;48.5;13.4;;;;;;;9.3;22.8;70.3;59.9;3.5;6.9;29.4;12.6;4.7;1.7;1.9;1.1;-17;12140;35860;3
30110;1492;3450;19730;38.6;18.3;;;;;;;10.9;34;64.9;55.8;3.9;5.2;33.8;8.7;7;2.6;2.7;1.7;-14.4;10730;32500;3
30111;1427;3474;19950;40.4;17.9;;;;;;;10.8;30.8;75.5;67.3;3.9;4.3;25;6.8;7;2.7;2.6;1.7;-14.3;10620;32660;3.1
30112;1479;3834;19460;42.2;19;;;;;;;11.9;32.4;72.4;57.9;4;10.5;28;8.7;6.9;3;2.3;1.6;-16;10780;32210;3
30113;1648;4272;25830;65;6.9;;;;;;;5.5;;76.8;67.7;2.9;6.2;29.9;9;3.1;1.4;1.1;0.6;-18.8;14940;41780;2.8
30114;1691;3485;18130;33.9;23.5;;;;;;;13.6;40.2;55.6;44.9;3.8;6.9;40.3;9.8;8.3;2.1;3.8;2.4;-14;9860;30670;3.1
30115;1686;4103;21990;50.1;12.1;;;;;;;7.8;21.7;71.7;59.8;3.6;8.3;28.4;12.7;4.9;2.1;1.8;1;-17.7;12480;35630;2.9
30116;1800;4167;21720;52.1;15.2;;;;;;;;28.3;71.6;63.5;3.1;5;30.5;9;5.9;2.2;2.3;1.4;-17;11570;37500;3.2
30117;1654;4327;23860;57.1;8.4;;;;;;;;24.4;77.6;69.1;3;5.5;28.4;7.2;4.1;2.1;1.2;0.8;-17.3;13970;36770;2.6
30118;2023;3832;16810;26.7;30.3;;45.2;38.7;35.9;20.8;;18.9;46.2;44.1;36.6;3.9;3.6;48.7;7.9;11;2.3;5.7;3;-11.7;9250;27630;3
30119;2044;5238;20840;46.5;11.6;;;;;;;7.4;23.9;79.7;71.3;4;4.4;22.5;7.6;5.7;2.9;1.7;1.1;-15.5;12650;34600;2.7
30120;1840;4809;20740;46;14.2;;;;;;;8.9;25.9;76.2;67.2;3.3;5.7;26.8;6.8;5.9;2.7;2.1;1.1;-15.7;11880;34370;2.9
30121;2074;5279;25720;64.7;7;;;;;;;;;74.6;64.8;2.7;7.1;31.8;10.1;3.1;1.4;1.1;0.6;-19.6;14410;43450;3
30201;1922;4905;22650;52.7;9.5;;;;;;;6.8;20;81.3;72.3;3.5;5.5;23.1;7.6;4.9;2.4;1.6;0.9;-16.9;13150;37710;2.9
30202;2277;5333;19850;41.6;19.8;;24.7;18.8;;20.7;;12.6;34.5;70.6;61;3.8;5.8;28.5;9.3;7;2.8;2.5;1.7;-15.4;10270;33360;3.2
30203;2218;5597;20850;45.9;13.7;;;;;;;8.3;25.1;75.5;67.5;3.9;4.1;23.6;11.3;6.3;2.8;2.2;1.3;-16.7;11890;34580;2.9
30204;2380;5773;23000;53.8;10.7;;;;;;;5.7;22.3;76.4;67.7;3.2;5.5;26.8;9.6;4.8;2.1;1.6;1.1;-17.6;12780;37520;2.9
30205;2369;5918;21190;47.4;13.1;;;15.8;;;;9.5;24.1;73.6;64.6;3.4;5.6;27.4;8.8;5.7;2.5;2.1;1.1;-15.5;11990;33930;2.8
30206;2556;6348;24730;59.9;8.4;;;;;;;5.8;17.1;78.3;63.9;2.9;11.5;26.8;12.2;3.3;1.5;1.1;0.7;-20.6;13510;44650;3.3
30207;2605;6406;22710;54.5;11.1;;;;;;;7;22.1;73.9;64.2;2.4;7.3;29.8;9.6;4.7;2.1;1.6;1;-18;12570;38260;3
30208;3350;6667;17780;35.1;25.1;;36;34.5;27.2;15.6;;14.4;44.5;52.2;43.2;3.3;5.7;42.3;9.5;9.5;2.2;4.8;2.5;-13.5;9620;30380;3.2
30209;2827;7140;20420;44.9;16.1;;15.4;18.8;;;;9.3;31.7;75;65.6;3.5;5.9;25.6;8.6;6.3;2.7;2.2;1.4;-15.5;11290;34000;3
30210;3066;7942;23580;57.7;9.6;;;11.8;;;;5.9;23.3;79.3;69.8;3.1;6.4;25.4;9.7;4.1;1.9;1.4;0.8;-18.5;13210;40130;3
30211;3329;7577;20090;41.7;21.3;;27.3;22.3;20.3;16.4;;10.1;39.1;66.2;57.3;4;4.9;30.5;12.1;7.9;2.5;3.4;2;-16.7;10380;35870;3.5
30212;3928;8735;21280;49.5;14.1;;;14.8;16.5;12.3;;7.8;24.4;66;54.3;3.7;8;33;14.1;4.8;1.7;2;1.1;-17.9;11740;37070;3.2
30213;3821;9405;22520;53.4;11;;13.2;10.9;11.6;;;6.8;22.5;76.9;67.8;3.6;5.5;27;8.4;4.7;2.2;1.6;0.9;-17;12670;36150;2.9
30214;3971;8093;15780;23.8;34.2;;48.5;44.9;38.9;22.2;19.1;18.2;51.3;43.9;37.5;3.8;2.6;46.5;6.1;14.2;3.4;7.2;3.6;-10.7;8870;26860;3
30301;4369;11030;20930;47;13.7;;15.4;16.7;12.8;10.5;;7.6;29;71.2;61.9;3.2;6.1;30.6;8;5.9;2.6;2;1.3;-15.7;11860;34140;2.9
30302;4891;11599;18860;39.1;21.6;;22.7;25.2;24.5;16.7;17.9;9.5;37.8;65.8;57.4;4.1;4.3;32.5;7.8;8.6;3;3.5;2.1;-14.7;10230;31270;3.1
30303;5717;11586;19590;44;20.2;;27.8;25.9;23;15.8;11.4;10.3;33.5;51.8;43.4;3.1;5.3;44.4;14.8;6.6;1.6;3.2;1.8;-17.6;10280;38360;3.7
30304;4991;11956;20250;42.8;16.1;;15.6;17.1;14.6;15.1;;9.4;31;72.6;63.3;3.9;5.4;27.4;8.5;6.6;2.5;2.6;1.5;-15.1;11300;32530;2.9
30305;5677;14066;17350;31.4;27.2;30.5;30.5;27.9;28.3;25.3;20;13.5;44.1;65.9;55.3;4.7;5.9;29.5;7.5;10.7;3.8;4.3;2.6;-13.6;9550;29940;3.1
30306;6173;13827;20310;45.6;18.2;27.9;19.9;20.7;17.1;15.7;13.7;8.7;35.5;67.5;59.7;3.2;4.6;32.8;8.4;7.1;2.4;2.9;1.8;-15.8;10720;34790;3.2
30401;12257;27364;19680;44.4;21.2;31.5;25.2;27.1;20.3;16.7;10.9;6.7;40.1;66.8;58.6;3;5.2;33.1;7.9;8.2;2.7;3.4;2.1;-16;10260;34620;3.4
30501;43596;93370;18650;38.2;22.8;37.3;28.6;28.6;24.6;15.3;12.4;10.4;40.5;57.8;49;3.5;5.3;38.1;10.4;8.9;2.4;4.2;2.3;-15.2;9930;32270;3.3
30601;79516;172129;18710;42.6;26.2;35.6;32.4;32;26.4;19.8;12.2;9.1;42.1;65.2;55.8;3.5;5.9;32.1;10;10.1;2.8;4.5;2.8;-17.4;9440;35630;3.8
31101;789;2151;23300;56;;;;;;;;;;84.3;77.8;2.7;3.8;20.5;7.1;4.5;2.6;1.3;0.6;-16.4;14040;37220;2.7
31102;854;2142;25870;62.1;;;;;;;;;;85.4;79.5;2.7;3.2;21.7;8.8;3.3;1.7;1.1;0.5;-19.2;14870;44330;3
31103;986;2127;21360;47;11;;;;;;;;;66.4;59.5;2.9;4;36.8;6.4;5.3;2.1;2;1.2;-14.9;12660;32320;2.6
31104;922;2197;20840;45.3;14.2;;;;;;;;26.7;77.1;69.1;2.7;5.3;25;7.6;6;2.6;2.1;1.3;-15.7;11800;34670;2.9
31105;998;2518;25470;64.1;;;;;;;;;;80.9;72.9;2.6;5.4;23.9;10;4;2;1.3;0.7;-18.8;14570;42930;2.9
31106;1074;2588;22410;48;9.7;;;;;;;;;78;70.6;2.3;5.1;24;9.1;5.3;2.4;1.9;1;-16.4;13080;37730;2.9
31107;1101;2915;23380;55;8.1;;;;;;;;;85.7;79.8;3.1;2.8;18;7.3;5;2.6;1.5;0.9;-16;14100;35650;2.5
31108;1120;2609;20860;44.7;11.5;;;;;;;;;71;60.3;4;6.7;30.2;7.4;6.5;2.6;2.6;1.3;-15.1;12660;33560;2.7
31109;1142;2550;19790;40.5;17.2;;;;;;;;29.5;63.3;55.5;3.5;4.3;35.9;7.8;7.3;2.8;2.8;1.7;-14.3;11150;32570;2.9
31110;992;2731;27160;66;;;;;;;;;;88.2;81.5;2.4;4.3;19.5;6.7;3.5;2;0.9;0.6;-17.9;16400;40980;2.5
31111;1347;2493;19770;39.9;17.5;;;;;;;;31.1;51.2;42;2.9;6.3;45.7;10.8;7.1;1.6;3.6;1.9;-14.8;11020;33470;3
31112;1113;2823;23790;54.8;8.5;;;;;;;;;85.2;76.2;3;6;18.1;10.6;4.2;2.4;1.1;0.7;-18.1;13680;38010;2.8
31113;1117;3062;22050;49.1;9.4;;;;;;;;;83.6;74.1;3.4;6.1;19.7;6.1;6;3.1;1.8;1.1;-15.4;13320;34600;2.6
31114;1419;3083;20510;39.7;14.5;;;;;;;;26.2;64;55.9;3.2;4.9;32.7;10.2;7.1;2.3;3.1;1.7;-14;11440;33220;2.9
31115;1291;3425;23720;57.7;6.1;;;;;;;;;83.3;75.6;3.3;4.4;21.7;6.8;4.3;2.3;1.2;0.8;-16.1;14570;36180;2.5
31116;1208;3381;30280;76.6;;;;;;;;;;87.8;82;2;3.8;20.9;10.5;2.5;1.3;0.8;0.4;-21.7;17020;50360;3
31117;1300;3330;23900;56.5;6.8;;;;;;;;;81.9;75.5;2.5;3.9;22;8.4;4.3;2.2;1.3;0.8;-16.6;14150;36590;2.6
31118;1470;3407;21360;45;10.5;;;;;;;;20.1;71.2;64.6;2.4;4.2;29;8.8;6.6;2.6;2.6;1.4;-15.6;12820;34630;2.7
31119;1425;3641;24880;58.2;6.9;;;;;;;;;84.5;77.8;2.6;4.1;20.4;9.3;3.7;1.9;1.1;0.7;-17.9;14340;39550;2.8
